,sentence,jobTitle,company,estimatedDatePosted,label
0,"Einleitung
",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,other
1,Deine Persönlichkeit und Individualität machen den Unterschied.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,other
2,Im Team von Accenture steigern wir die unternehmerische Leistungsfähigkeit unserer Kunden und weisen ihnen den Weg ins digitale Zeitalter.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,company
3,Unsere interne Organisation sorgt dabei im Hintergrund für reibungslose Prozesse.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,company
4,Hier setzt du frische Impulse im Bereich M&A.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,company
5,Ist das dein Ding?,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,other
6,"Dann lebe deine Leidenschaft in einer Position, in der du als Teil unseres Ventures & Acquisitions-Teams spannende Einblicke in den M&A-Bereich eines Global Players gewinnst – und das konzernweit.",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,company
7,"Dabei unterstützt du Accenture bei der Gewinnung und Durchführung von Akquisitionen, Neugeschäftsgründungen und Joint Ventures.",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,tasks
8,Diese spielen eine Schlüsselrolle bei der Umsetzung unserer Unternehmensstrategie.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,company
9,"Das erwartet dich
",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,other
10,Im Rahmen von M&A-Projekten und Investitionsvorhaben modellierst du finanzielle Business Cases.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,tasks
11,Du führst Unternehmensbewertungen durch.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,tasks
12,Du koordinierst die Organisation und Abwicklung der Due-Diligence-Prozesse.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,tasks
13,Dazu führst du Analysen und Recherchen über Übernahmekandidaten durch.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,tasks
14,Ebenfalls unterstützt du den gesamten Prozess einer M&A Transaktion.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,tasks
15,"Darauf freuen wir uns
",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,skillset
16,"Abgeschlossenes Wirtschaftsstudium, idealerweise mit Schwerpunkt Finanzierung oder Bilanzierung
",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,skillset
17,"Einleitung
",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,other
18,Deine Persönlichkeit und Individualität machen den Unterschied.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,other
19,Im Team von Accenture steigern wir die unternehmerische Leistungsfähigkeit unserer Kunden und weisen ihnen den Weg ins digitale Zeitalter.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,company
20,Unsere interne Organisation sorgt dabei im Hintergrund für reibungslose Prozesse.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,company
21,Hier setzt du frische Impulse im Bereich M&A.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,company
22,Ist das dein Ding?,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,other
23,"Dann lebe deine Leidenschaft in einer Position, in der du als Teil unseres Ventures & Acquisitions-Teams spannende Einblicke in den M&A-Bereich eines Global Players gewinnst – und das konzernweit.",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,tasks
24,"Dabei unterstützt du Accenture bei der Gewinnung und Durchführung von Akquisitionen, Neugeschäftsgründungen und Joint Ventures.",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,tasks
25,Diese spielen eine Schlüsselrolle bei der Umsetzung unserer Unternehmensstrategie.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,tasks
26,"Das erwartet dich
",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,other
27,Im Rahmen von M&A-Projekten und Investitionsvorhaben modellierst du finanzielle Business Cases.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,tasks
28,Du führst Unternehmensbewertungen durch.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,tasks
29,Du koordinierst die Organisation und Abwicklung der Due-Diligence-Prozesse.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,tasks
30,Dazu führst du Analysen und Recherchen über Übernahmekandidaten durch.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,tasks
31,Ebenfalls unterstützt du den gesamten Prozess einer M&A Transaktion.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,tasks
32,"Darauf freuen wir uns
",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,skillset
33,"Abgeschlossenes Wirtschaftsstudium, idealerweise mit Schwerpunkt Finanzierung oder Bilanzierung
",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,skillset
34,"Gerne schon erste Berufserfahrung bzw Praxiseinblicke im M&A-Umfeld
",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,skillset
35,"Gute Kenntnisse in Investitionsrechnung, GuV, Bilanzaufstellung und Cashflow
",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,skillset
36,"Professioneller Umgang mit MS Excel und PowerPoint
",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,skillset
37,"Deutsch und Englisch verhandlungssicher
",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,skillset
38,"Bei Accenture arbeitest du mit authentischen Persönlichkeiten, die eines gemeinsam haben:
",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,company
39,Leidenschaft für Veränderung.,Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,other
40,"Wir suchen stetig neue Mitarbeitende, die mit ihrer Persönlichkeit, ihrem Wissen und ihren Fähigkeiten unsere agilen und interdisziplinären Teams noch besser machen.",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,company
41,"Die Synergie von Technologie und menschlicher Intelligenz hilft uns dabei, digitale Innovationen zu entfachen und die Welt zu verändern.",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,company
42,"Werde Teil unseres Teams und implementiere innovative Lösungen, mit denen unsere Kunden die Chancen des digitalen Wandels ergreifen können.",Corporate Development Analyst MandA all genders,Accenture Dienstleistungen GmbH,2021-05-04,company
