,sentence,jobTitle,company,estimatedDatePosted,label
0,Make your point @ BearingPoint.,Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,other
1,"Wir bieten Beratung, die Strategie mit Technologie vereint und verbinden Unternehmertum mit
",Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,company
2,Innovationsgeist.,Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,other
3,"Bei uns warten auf Sie außergewöhnliche Entwicklungschancen, vielfältige
",Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,company
4,"Gestaltungsräume und Kollegen, die schnell zu Freunden werden.",Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,company
5,Consulting.,Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,other
6,Software.,Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,other
7,Ventures.,Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,other
8,"Ihre Aufgaben In unserer stark wachsenden Service Line Technology begleiten wir unsere namhaften Kunden aus der Finanz-, Produktions- und Versicherungsbranche sowie im Öffentlichen Sektor bei ihrer digitalen Transformation.",Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,tasks
9,"Dabei unterstützen unsere BeraterInnen die Konzeption, Planung und Umsetzung der Entwicklung zur IT-Exzellenz für nachhaltige Geschäftsprozesse.",Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,tasks
10,Als Analyst (m/w/d) im Bereich Technology sind Ihre Spezialisierungsmöglichkeiten vielfältig.,Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,tasks
11,Schwerpunktmäßig befassen Sie sich mit folgenden Themen:  IT-Strategie und Governance:   ,Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,tasks
12,"Entwicklung der IT-Strategie und Synchronisation mit dem Business Management der IT-Information Anpassung, Organisation und Prozessoptimierung   ",Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,tasks
13,IT-Management  Projekt-/Portfoliomanagement Standardisierung und Gestaltung von IT-Prozessen Optimierung der Schnittstelle zwischen Management und IT-Betrieb Konzeption und Überprüfung von IT-Infrastrukturen sowie Begleitung von IT Outsourcing-Vorhaben   ,Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,tasks
14,IT-Architektur:  Bewertung und Entwicklung on IT-Architekturen und der IT-Architektur-Roadmap    ,Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,tasks
15,"Anforderungs-, Qualitäts- und Testmanagement:  Etablierung und Anwendung von projekt- und programmspezifischen Prozessen und Werkzeugen   ",Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,tasks
16,SAP:  Konzeption und Erstellung innovativer technischer Lösungen mit SAP von der Produktauswahl über fachliche und technische Konzeption bis zur Migration und Einführung   ,Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,tasks
17,Microsoft:   ,Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,tasks
18,Entwicklung von Strategien zur optimalen Nutzung von Microsoft Produkten und Lösungen sowie Einführung von Lösungen und Prozessen   ,Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,tasks
19,IT-Security:  Entwicklung von Strategien und Konzeption zur Verbesserung der Informationssicherheit   ,Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,tasks
20,"Informationsmanagement:  Konzeption und Umsetzung von innovativen Lösungen in den Bereichen Information Governance, Datenbanken, Data Warehouse, Business Intelligence, Big Data, Stammdaten und Enterprise-Content-Management    ",Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,tasks
21,"IT-Sourcing:  Definition, Implementierung und Optimierung von IT-Sourcing-Aktivitäten in den Bereichen Infrastruktur, Software, Betrieb und Cloud-Computing     ",Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,tasks
22,"Damit punkten Sie bei uns  Erfolgreicher Abschluss eines Diplom-, Bachelor- oder Masterstudiums der Fachrichtung Wirtschaftswissenschaften (BWL, VWL), (Wirtschafts-) Informatik, (Wirtschafts-) Ingenieurwesen oder Naturwissenschaften Praktika und Nebentätigkeiten in den relevanten Unternehmensbereichen sind wünschenswert aber nicht zwingend erforderlich Kundenorientiertes und eigenverantwortliches Arbeiten innerhalb unseres Projektteams Bereitschaft zu nationaler und internationaler Reisetätigkeit Sehr gute deutsche und englische Sprachkenntnisse   ",Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,skillset
23,"Damit punkten wir bei Ihnen  Persönliche Unterstützung durch unser Mentorenprogramm Zahlreiche Trainings- und Coachingangebote für fachliche und persönliche Weiterbildung Diversität, Flexibilität und Internationaler Erfahrungsaustausch mit Kollegen Vielzahl an Events und Feiern Zahlreiche Mitarbeitervorteile bei unseren Partnerunternehmen Das neueste technische Equipment inklusive Smartphone sowie die Möglichkeit zum mobilen Arbeiten Flache Hierarchien und kurze Kommunikationswege Ein attraktives Vergütungssystem inkl.",Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,company
24,"eines erfolgsabhängigen Teils Sehr gute Karriereperspektiven in einem unbefristeten Arbeitsvertrag Ausgeglichene Work-Life Balance und ein sehr gutes Betriebsklima Moderne Office Locations in Toplage  
 ",Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,company
25,Sie haben noch Fragen?,Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,other
26,Wir freuen uns auf Ihren Anruf: +49 / 221 / 65083638.,Analyst m w d im Bereich Technology,BearingPoint,2016-06-10,other
