,sentence,jobTitle,company,estimatedDatePosted,label
0,"Stellenbeschreibung
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,other
1,"ZEITZEICHEN – MODE IM ZEICHEN DER ZEIT
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,company
2,"Dieses Motto ist seit unserer Gründung im Jahr 1997 ein Versprechen, das wir halten.",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,company
3,Mitten im Herzen Würzburg findest du unser inhabergeführtes Unternehmen.,Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,company
4,Heute umfasst es vier Filialen mit unterschiedlich ausgerichteten Konzepten.,Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,company
5,"Zur Unterstützung unseres Teams suchen wir ab sofort einen
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,company
6,"Abteilungsleiter (m/w/d) Marketing
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,other
7,"Sie übernehmen die Steuerung der operativen Maßnahmen im Bereich Marketing
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,tasks
8,"und Kommunikation und tragen die Verantwortung für die strategische Weiterentwicklung im Einklang mit den Unternehmenszielen
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,tasks
9,"Aufgaben
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,tasks
10,"Verantwortung für alle Marketingmaßnahmen (Werbekampagnen, Veranstaltungen, & Social Media)
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,tasks
11,"Pflege und Ausbau von Website und Online-Shop über Wordpress/WooCommerce
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,tasks
12,"Gesamtverantwortung für die interne & externe Kommunikation
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,tasks
13,"Steuerung der gesamten Aktivitäten im Online-Marketing
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,tasks
14,"Abwicklung von Kundenbestellungen des Online-Shops
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,tasks
15,"Effektives Platzieren des Budgets
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,tasks
16,"Optimieren und Implementieren von Web-Analysen-Tools
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,tasks
17,"Controlling im Marketing und Sales-Bereich
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,tasks
18,"Entwickeln von Verbesserungsvorschlägen anhand von Trafficanalysen
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,tasks
19,"Grafische Umsetzung und Gestaltung  unserer eigenen Mode Marke
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,tasks
20,"Gestalten und Erstellen von Schneidplots für Schaufenster und für den Druck auf Shirts/Hoodies/Taschen 



",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,tasks
21,"Qualifikationen
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,skillset
22,"Erfolgreich abgeschlossenes Studium, vorzugsweise im Bereich Marketing & Kommunikation
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,skillset
23,"Ausgezeichnetes Kommunikationsgeschick und klare Kundenorientierung
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,skillset
24,"Sicherer Umgang mit Creative Cloud Applikationen wie InDesign, Illustrator und Photoshop
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,skillset
25,"Sehr gutes Deutsch und Englisch in Wort und Schrift
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,skillset
26,"Sicherer Umgang mit den Digitalen Medien
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,skillset
27,"Wir bieten
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,company
28,"Viel Gestaltungsfreiraum für Ihre Ideen
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,company
29,"Kurze Entscheidungswege in einem mittelständischen Unternehmen
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,company
30,"Geregelte Arbeitszeiten Montag-Freitag von 10 -19 Uhr
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,company
31,"Ihre Bewerbung bitte ausschließlich per Mail
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,other
32,"Anschreiben, Lebenslauf und relevanten Zeugnissen an personalmanagement@zeitzeichen.",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,other
33,"com
",Abteilungsleiter m w d Marketing,Zeitzeichen GmbH,2021-04-29,other
