,sentence,jobTitle,company,estimatedDatePosted,label
0,"Wir suchen zur Ergänzung unseres erfolgreichen Sales-Teams einen großartigen Teamplayer (f/m/d), der uns im Innendienst dabei unterstützt, unsere Kunden (Onlineshops, B2B) mithilfe unseres Produktportfolios rund um das europaweit bekannte Trusted-Shops-Gütesiegel noch erfolgreicher zu machen.",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,company
1,Mit Deinem vertrieblichen Geschick weckst Du das Interesse unserer Kunden und begleitest sie vom ersten Kontakt bis zum erfolgreichen Vertragsabschluss.,Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,company
2,Dabei fällt die direkte Kundenansprache am Telefon und per E-Mail in Deinen Verantwortungsbereich.,Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,tasks
3,"Deine Aufgaben
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,tasks
4,"Als Vertriebsprofi weckst Du das Interesse potenzieller Kunden, ermittelst ihren Bedarf und übernimmst den aktiven Vertrieb unserer Produkte
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,tasks
5,"Du führst B2B-Kunden vom ersten telefonischen Kontakt bis zum erfolgreichen Vertragsabschluss und gewinnst sie als Neukunden für Trusted Shops
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,tasks
6,"Du erstellst mithilfe unseres CRM-Systems individuelle Angebote und verfolgst diese bis zum Abschluss
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,tasks
7,"Du übernimmst die Pflege der Kundendaten in unserem CRM (Salesforce)
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,tasks
8,"Du bringst Dich aktiv mit neuen Ideen und Vertriebsansätzen ein, tauschst Dich mit Deinem Team über Eure praktischen Erfahrungen aus und hast Spaß daran, Dich stetig fachlich und persönlich zu entwickeln
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,tasks
9,"Dein Profil
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,skillset
10,"Du bringst Ehrgeiz und Begeisterung für den Vertrieb mit
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,skillset
11,"Du hast eine Ausbildung oder ein Studium abgeschlossen, gerne im kaufmännischen Bereich
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,skillset
12,"Du verfügst idealerweise bereits über Berufserfahrung im telefonischen Vertrieb (idealerweise im B2B-Umfeld) und hast Spaß am professionellen Vertrieb von Online-Produkten
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,skillset
13,"Du bist begeistert vom E-Commerce und kennst Dich vielleicht sogar schon in der Branche aus
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,skillset
14,"Du kannst zuhören, interessierst Dich für die Bedürfnisse der Kunden und hast Spaß am direkten telefonischen Kundenkontakt
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,skillset
15,"Du arbeitest gerne im Team, denn Teamarbeit ist für Dich der Schlüssel zum Erfolg
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,skillset
16,"Das bieten wir Dir
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,company
17,"Unbefristetes Arbeitsverhältnis bei Europas Vertrauensmarke im Herzen von Köln
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,company
18,Fixgehalt plus ungedeckelte Provision  - Überperformance wird stark belohnt!,Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,company
19,"30,5 Tage Urlaub
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,company
20,"Intensive Einarbeitung in deiner Abteilung und in der Trusted Shops Organisation
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,company
21,"Buddy Programm – ein erfahrener TS Mitarbeiter, der die ersten Schritte mit Dir macht
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,company
22,"Weiterbildungsmöglichkeiten, Besuche von Messen, Tagungen und Konferenzen
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,company
23,"Teamevents, Karnevalspartys, Weihnachtsfeier, Sommerfest mit Dir + 1 (oder gleich Deiner ganzen Familie) 
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,company
24,"Kostenlose Getränke (Kaffee, Wasser, Tee)  und Obst, bezuschusster Lunch
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,company
25,"Gesundheitsprogramm mit Sportkursen und Präventionsmaßnahmen und der möglichen Gutschrift eines zusätzlichen Urlaubstags
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,company
26,"Ein internationales, aufgeschlossenes Team voller Tatendrang und einem gemeinsamen Ziel: den E-Commerce sicherer zu machen
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,company
27,"Eine einmalige Unternehmenskultur, in der es auf Vertrauen, Persönlichkeit, Wertschätzung, freies und selbstständiges Arbeiten und das Lernen aus Fehlern ankommt
",Inside Sales Manager f m d B2B eCommerce,Trusted Shops GmbH,2021-05-06,company
