,sentence,jobTitle,company,estimatedDatePosted,label
0,"Euler Hermes ist weltweit führend in der Kreditversicherung und eines der führenden Unternehmen in den Bereichen Bürgschaftsübernahme, Garantie und Inkasso.",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,company
1,Euler Hermes beschäftigt 6.,Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,company
2,000 Mitarbeiter aus mehr als 70 Nationen in über 50 Ländern und bietet ein komplettes Dienstleistungsspektrum für das B-to-B Geschäft an.,Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,company
3,"Euler Hermes hat ein Kreditinformations-Netz aufgebaut, mit dem es die finanzielle Stabilität von über 40 Millionen Unternehmen in allen Ländern analysieren kann.",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,company
4,Euler Hermes ist eine Tochtergesellschaft der Allianz und wird von Standard & Poor‘s mit einem Rating von AA bewertet.,Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,company
5,Die Euler Hermes Aktiengesellschaft bearbeitet im Auftrag der Bundesregierung die staatlichen Exportgarantien als zentrales Außenwirtschaftsförderungsinstrument (sogenannte Hermesdeckungen).,Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,company
6,"Unsere Auftraggeber sind die zuständigen Bundesministerien, unsere Gesprächspartner die Exportwirtschaft und Banken.",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,company
7,Als Teil eines spezialisierten Teams der Division International Relations & Analytics bist du als Risk Analyst (m/w/d) weltweit für die Bewertung von Finanzinstituten und die Analyse von Bankensektoren in den Zielmärkten der deutschen Exportwirtschaft verantwortlich.,Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,tasks
8,"Du passt zu uns, wenn Du neben einer ausgeprägten Kontaktfreude und Dienstleistungsorientierung auch über ein gutes Verständnis für internationale wirtschaftliche Zusammenhänge und praktische Exportfinanzierungskenntnisse aus einer Tätigkeit bei Banken oder Unternehmen verfügst.",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,skillset
9,"Aufgaben
",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,tasks
10,"Prüfung und Beurteilung von Bilanzen ausländischer Kreditinstitute und Leasinggesellschaften
",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,tasks
11,"Erstellung von Entscheidungsvorlagen
",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,tasks
12,"Präsentation der Prüfungsergebnisse vor zuständigen Ausschüssen der Bundesregierung
",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,tasks
13,"Beratung von Bundesministerien, Banken und Exporteuren hinsichtlich der Einbindung (ausländischer) Banken in Exporttransaktionen
",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,tasks
14,"Kommunikation mit Verbänden, Banken und anderen Exportkreditversicherern
",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,tasks
15,"Marktbeobachtung und Analyse von Bankensektoren in verschiedenen Ländern
",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,tasks
16,"Interne Begleitung von Restrukturierungen
",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,tasks
17,"Monitoring finanzwirtschaftlicher Regulatorik und deren Änderungen
",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,tasks
