,sentence,jobTitle,company,estimatedDatePosted,label
0,"Wer wir sind
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,company
1,"Aware"" und ""exact"" - daraus baut sich nicht nur unser Name zusammen.",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,company
2,Das ist für uns Personalvermittlung: Bewusstsein und Feingefühl für Sie als Individuum in Verbindung mit exaktem und passgenauem Handeln.,Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,company
3,"Als inhabergeführter Personaldienstleister aus dem Rheinland liegt unser Fokus in der spezialisierten kaufmännischen Personalvermittlung, Arbeitnehmerüberlassung sowie dem Interim-Management.",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,company
4,Unsere langjährigen Branchenkenntnisse gehen Hand in Hand mit einem starken Wertebewusstsein - auf diesem Weg führen wir jeden Tag qualifizierte Kandidaten und renommierte Unternehmen zusammen.,Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,company
5,"Das wertschätzende Miteinander in unserem Team leben wir auch mit unseren Mitarbeitern und Kunden, denn nur diese Offenheit, Verbindlichkeit und Ehrlichkeit führen zu nachhaltiger Zufriedenheit.",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,company
6,"Authentisch, transparent und bewusst - einfach, anders, be awex.",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,other
7,Sie sind ein selbstbewusstes Verkaufstalent und schätzen den direkten Draht zum Kunden?,Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,skillset
8,Dann suchen wir Sie als (Junior) Sales Manager (m/w/x) für den Vertriebsinnendienst unseres Kunden in Köln.,Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,company
9,Das Kundenunternehmen ist im Bereich der erneuerbaren Energien tätig und bietet Ihnen eine unbefristete Festanstellung.,Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,company
10,Nach einer ausgiebigen Einarbeitung haben sie die Möglichkeit 1-2 Tage wöchentlich im Homeoffice zu arbeiten oder Sie fahren in die modernen Büroräumlichkeiten im Kölner Westen.,Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,company
11,"Ihre Aufgaben
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,tasks
12,"Recherche und Entwicklung potenzieller Neukunden und Rückgewinnung der derzeit inaktiven Kunden
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,tasks
13,"Gewinnung und Evaluierung von Neukunden
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,tasks
14,"Pflege der Kundenstammdaten
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,tasks
15,"Einrichtung neuer Kundenkonten und Aktivierung der Kundenportal-Logins
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,tasks
16,"Durchführung von Kundenschulungen über das Kundenportal
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,tasks
17,"Erreichen festgelegter Ziele und Termine
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,tasks
18,"Ihr Profil
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,skillset
19,"Mindestens zweijährige Berufserfahrung im Vertrieb/ der Lead Generierung
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,skillset
20,"Kommunikationsstarke Telefonpräsenz
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,skillset
21,"Gute Englischkenntnisse in Wort und Schrift
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,skillset
22,"Erfahrung im Umgang mit einer CRM-Datenbank
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,skillset
23,"Eine eigenständige und zielorientierte Arbeitsweise
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,skillset
24,"Ihre Vorteile
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,company
25,"Wir beraten und vermitteln Sie kostenfrei
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,company
26,"Wir verstehen uns als Ihr Karrierebegleiter
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,company
27,"Mit Awex HR Consulting GmbH erreichen Sie die attraktiven Unternehmen rundum Köln und Umgebung
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,company
28,"Wir zeigen Ihnen eine Auswahl passgenauer Kundenvakanzen auf und entscheiden gemeinsam, bei welchem Unternehmen wir Sie vorstellen
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,other
29,"Wir unterstützen Sie bei der Vorbereitung Ihres Bewerbungsgespräches und Vertragsverhandlungen im Rahmen eines Bewerbercoachings
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,other
30,"Durch das langjährige Vertrauensverhältnis zu unseren Kunden unterstützt unsere Empfehlung Ihre Bewerbung
",Junior Sales Manager m w x im Vertriebsinnendienst,Awex HR Consulting GmbH,2021-05-06,other
