,sentence,jobTitle,company,estimatedDatePosted,label
0,"Wir sind PURISH, ein junges, aufstrebenden Start-up und gemeinsam mit dir wollen wir den Beauty-Markt revolutionieren.",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,company
1,"Bei uns wirst du Teil eines ambitionierten, jungen Teams mit Sitz in Berlin, in dem alle an einem Strang ziehen und Verantwortung und Vertrauen großgeschrieben werden.",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,company
2,"Aufgaben
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,tasks
3,"Du bist verantwortlich für die Analyse, Steuerung und Auswertung der Performance-Marketing-Kanäle SEA, Display, Facebook- und Instagram-Ads
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,tasks
4,"Du entwickelst deine Kanäle stetig weiter, optimierst Anzeigen und behältst die KPIs im Blick
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,tasks
5,"Zusammen mit dem Creative Team entwickelst du neue Kampagnenstrategien und setzt diese direkt um
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,tasks
6,"Du setzt dich direkt mit Partnern in Verbindung, um passendes Material für deine Kampagnen zusammenzustellen
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,tasks
7,"Du misst deine Erfolge und reportest diese regelmäßig an die Geschäftsführung
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,tasks
8,"Du testest und etablierst neue Performance-Kanäle, um unser Wachstum zu fördern
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,tasks
9,"Qualifikation
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,skillset
10,"Du hast mindestens 3 Jahre Berufserfahrung im Performance-Marketing/Online-Marketing mit Fokus auf Paid-Advertisement
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,skillset
11,"Du hast bereits mit Paid Social (Facebook, Instagram) gearbeitet und weißt, worauf es in diesem Kanal ankommt.",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,skillset
12,"Du hast Erfahrung im E-Commerce, ein gutes Gespür für Audiences und kannst Ads marken- und zielgruppengerecht steuern
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,skillset
13,"Du kennst dich mit A/B-Tests aus
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,skillset
14,"Du besitzt hervorragende Deutschkenntnisse in Wort und Schrift sowie sehr gute Englischkenntnisse
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,skillset
15,"Du verfolgst die Entwicklungen im Online-Marketing und hast Spaß daran, neue Kanäle zu entdecken und bestehende zu optimieren
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,skillset
16,"Du hast eine Hands-on Mentalität und schaust gerne über den Tellerrand
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,skillset
17,"Erfahrung im Beauty-Bereich sind ein Plus
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,skillset
18,"Benefits
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,company
19,"Eine unbefristete Position in einem hochmotivierten Team
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,company
20,"Viel Eigenverantwortung von Anfang an sowie einen Vertrauensvorschuss in deine Arbeitsgestaltung und -umsetzung
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,company
21,"Die Möglichkeit, eigene Kampagnen und Marketing-Konzepte zu entwickeln und diese mit einem In-House Creative Team zeitnah umzusetzen
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,company
22,"Viel Gestaltungs- und Planungsverantwortung gemeinsam mit der Geschäftsführung
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,company
23,"Ausreichend Budget, um neue Ansätze auszutesten und Kampagnen mit Erfolgsaussicht umzusetzen
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,company
24,"Kurze Entscheidungswege, schnelle Prozesse und eine faire Arbeitsatmosphäre
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,company
25,"Viel Raum für Kreativität, Weiterentwicklung und direkten Austausch mit deinen Kollegen
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,company
26,"Home Office, auch außerhalb des Lockdowns
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,company
27,"Einen Arbeitsplatz im Herzen von Berlin, direkt an der Spree
",Performance Marketing Manager  Facebook Ads Manager  m w d  neu,PURISH GmbH,2021-04-30,company
