,sentence,jobTitle,company,estimatedDatePosted,label
0,Die Zukunftstechnologien AI/KI und Machine Learning bei globalen Unternehmen voranzutreiben?,Consultant Manager Machine Learning AI all genders,Accenture,2021-03-30,other
1,Das ist genau dein Ding?,Consultant Manager Machine Learning AI all genders,Accenture,2021-03-30,other
2,"Dann lebe deine Leidenschaft in einer Position, in der du in globalen Teams mit den verschiedensten Datenwissenschaftlern und Spezialisten arbeitest, um das Potenzial von Automatisierungs- und KI-Lösungen voll auszuschöpfen und Innovationen den Weg zu bereiten.",Consultant Manager Machine Learning AI all genders,Accenture,2021-03-30,company
3,"Das erwartet dich  Du berätst unsere Kunden bei der Auswahl von Machine-Learning- und Artificial-Intelligence-Algorithmen Gleichzeitig entwirfst du ein Betriebsmodell für den Einsatz von Künstlicher Intelligenz und Automatisierungstechnologien inklusive RPA Du gestaltest innovative Architekturen für intelligente Komponenten Dazu definierst und koordinierst du die Roadmap, um den unternehmerischen Wandel mittels AI- und RPA-Technologie herbeizuführen Nicht zuletzt versetzt du unsere Kunden in die Lage Automatisierungstechnologien zu steuern (Aufbau eines Centre of Excellence oder einer Automation Factory)     ",Consultant Manager Machine Learning AI all genders,Accenture,2021-03-30,tasks
4,Mehr vom Jobprofil anzeigen     ,Consultant Manager Machine Learning AI all genders,Accenture,2021-03-30,other
5,Weniger anzeigen         ,Consultant Manager Machine Learning AI all genders,Accenture,2021-03-30,other
6,"Basisqualifikationen  Darauf freuen wir uns  Abgeschlossenes Studium Sehr gute Kenntnisse und Erfahrungen in intelligenter Automatisierung (Robotic Process Automation, Artificial Intelligence und Machine Learning) Fundiertes Wissen in Sachen Big Data und Datenanalytik Fachliches Know-how in den zentralen Geschäftsprozessen mindestens einer der Branchen: Telekommunikation, Medien, Technology, Resources oder Products Routinierte Anwendung agiler Projektmethoden (Scrum), Reisebereitschaft und Kommunikations- und Beratungsstärke auf allen Ebenen, auf Deutsch wie in Englisch  Bei Accenture arbeitest du mit authentischen Persönlichkeiten, die eines gemeinsam haben: Leidenschaft für Veränderung.",Consultant Manager Machine Learning AI all genders,Accenture,2021-03-30,skillset
7,"Wir suchen stetig neue Mitarbeitende, die mit ihrer Persönlichkeit, ihrem Wissen und ihren Fähigkeiten unsere agilen und interdisziplinären Teams noch besser machen.",Consultant Manager Machine Learning AI all genders,Accenture,2021-03-30,skillset
8,"Die Synergie von Technologie und menschlicher Intelligenz hilft uns dabei, digitale Innovationen zu entfachen und die Welt zu verändern.",Consultant Manager Machine Learning AI all genders,Accenture,2021-03-30,other
9,"Werde Teil unseres Teams und entwickle sowie implementiere Strategien, die die Wettbewerbsfähigkeit und das Wachstum unserer Kunden stärken.",Consultant Manager Machine Learning AI all genders,Accenture,2021-03-30,company
10,Dein Kontakt Du hast fragen?,Consultant Manager Machine Learning AI all genders,Accenture,2021-03-30,other
11,Dann wende dich gerne an unser Recruiting Team per E-Mail an recruiting_germany@accenture.,Consultant Manager Machine Learning AI all genders,Accenture,2021-03-30,other
12,com oder telefonisch unter 00800 45045045.,Consultant Manager Machine Learning AI all genders,Accenture,2021-03-30,other
13,Wir freuen uns auf deine Bewerbung!,Consultant Manager Machine Learning AI all genders,Accenture,2021-03-30,other
