,sentence,jobTitle,company,estimatedDatePosted,label
0,Datum: 07.,Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,other
1,06.,Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,other
2,"2021
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,other
3,"Standort: Hannover, DE
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,other
4,"Unternehmen: KraussMaffei Gruppe
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,other
5,"KraussMaffei – Pioneering Plastics
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,other
6,KraussMaffei ist einer der weltweit führenden Hersteller von Maschinen und Anlagen für die Produktion und Verarbeitung von Kunststoff und Kautschuk.,Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,company
7,Unsere Marke steht für Spitzentechnologie – seit mehr als 180 Jahren.,Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,company
8,"Unser Leistungsspektrum umfasst sämtliche Technologien in der Spritzgieß, Extrusions- und Reaktionstechnik.",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,company
9,Dadurch verfügt KraussMaffei über ein Alleinstellungsmerkmal in der Branche.,Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,company
10,"Mit hoher Innovationskraft stellen wir für unsere Kunden mit standardisierten und individuellen Produkt-, Verfahrens-, Digital- und Servicelösungen einen nachhaltigen Mehrwert über deren gesamte Wertschöpfungskette sicher.",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,company
