,sentence,jobTitle,company,estimatedDatePosted,label
0,"BOARDLINK ist ein international agierendes Executive Search Unternehmen, das zu den ersten Adressen zählt, wenn es um die hochwertige Besetzung von anspruchsvollen Führungspositionen geht.",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,company
1,Zu unseren Mandanten gehören die Topadressen aus Mittelstand und Konzernen ebenso wie innovative Startups und Private Equity Unternehmen.,Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,company
2,Unser Mandant ist ein weltweit führender Anbieter von modernen und digitalen Workplace Services und IT Lösungen.,Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,company
3,Mit über 50.,Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,company
4,"000 Mitarbeitern weltweit und 1000 international erfahrenen IT-Experten in Deutschland, verteilt auf über 14 Standorte, liefert unser Klient in einem einzigartigen Service-Modell individuelle Lösungen in den Bereichen Field & Onsite Services, Cloud & Infrastructure, Digital Workplace, Enterprise Applications und Cyber Security.",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,company
5,Er ist stolz darauf mit der größten Kundenzufriedenheit aller Anbieter aufzuwarten.,Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,company
6,"Der gesuchte Sales Manager ist verantwortlich für die Akquisition und den Abschluss neuer IT-Dienstleistungen mit dem Schwerpunkt Projekt-, Implementierungs- und Managed Services Leistungen.",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,tasks
7,"Ihre Hauptaufgaben:
",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,tasks
8,"Verantwortlich für die gemeinsame Neukundenakquisition in dem definierten Marktsegment 
",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,tasks
9,"Identifizieren von branchenfokussierten Marktpotenzialen sowie Definition und Implementierung geeigneter Vertriebsstrategien
",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,tasks
10,"Initiierung neuer Geschäftsbeziehungen und Kontakte
",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,tasks
11,"Entwicklung der Kunden durch Up- und Cross-Selling
",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,tasks
12,"Kontinuierliche Markt- und Wettbewerbsanalyse im definierten Zielsegment
",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,tasks
13,"Enge Interaktion vor allem mit den Bereichen Presales, Produktentwicklung, Professional Services und Marketing
",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,tasks
14,"Zusammenarbeit mit Resellern und Partnern bei gemeinsamen Vertriebsaktivitäten
",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,tasks
15,"Kontinuierliches Reporting der Vertriebsaktivitäten
",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,tasks
16,"Der/die ideale Kandidat/in für die in Frage stehende Position verfügt über:
",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,tasks
17,"Ein erfolgreich abgeschlossenes Studium der BWL/VWL, (Wirtschafts-) Informatik, Mathematik oder einer vergleichbaren Fachrichtung
",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,skillset
18,"Mehrere Jahre Berufserfahrung im direkten Vertrieb von komplexen IT-Produkten/ Managed Services in Deutschland
",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,skillset
19,Sehr gute Kenntnisse aller Vertriebsaspekte wie   ,Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,skillset
20,"das Verhandeln komplexer Verträge, Erstellung von Markt- und Wettbewerbsanalysen, Entwicklung von Account Plänen und Vertriebsstrategien
",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,skillset
21,"Sehr gutes Kontaktnetzwerk zu potentiellen Kunden 
",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,skillset
22,"Verhandlungserfahren mit dem gesamten Buying-Center, insbesondere mit Einkaufs- und Legal-Verantwortlichen.",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,skillset
23,"Vertraut im Umgang mit langen Sales-Cycles (  6 Monate)
",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,skillset
24,"Parkettsicherheit in Kommunikation und Präsentation von der C-Ebene über Führungskräfte bis zum Mitarbeiter
",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,skillset
25,"Eine hoher Abschluss- und Wachstumsorientierung und der Fähigkeit Kunden strategisch zu entwickeln
",Sales Manager m w d Digital Workplace Services und IT Lösungen,BOARDLINK Executive Consultants International GmbH,2021-05-08,skillset
