,sentence,jobTitle,company,estimatedDatePosted,label
0,Unsere Mission ist: To inspire and make every home a beautiful home.,Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,company
1,Jeden Tag machen wir unsere mehr als 1.,Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,company
2,Millionen aktiven Kunden in 11 internationalen Ländern mit tollen Produkten und spannenden Marken aus unserer wundervollen eCommerce Welt des Home & Living glücklich.,Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,company
3,"In nur 10 Jahren ist der Westwing-Jahresumsatz bereits auf über 433 Millionen Euro gewachsen, und wir sehen noch sehr viel mehr Potenzial!",Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,company
4,Das Westwing Team ist das Geheimnis unseres Erfolgs.,Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,company
5,Unsere mehr als 1.,Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,company
6,700 Kollegen verbinden Kreativität und Style mit innovativer Technologie und hervorragenden Business-Fundamentals.,Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,company
7,"Wir sind stolz darauf mit inspirierenden, smarten, ambitionierten und gleichzeitig sehr sympathischen Kollegen zu arbeiten, die mit uns gemeinsam einen Markt von Grund auf verändern und in die Zukunft führen wollen.",Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,company
8,Du willst in einem der spannendsten und erfolgreichsten Start-ups Europas arbeiten?,Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,company
9,Interior ist deine Leidenschaft?,Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,skillset
10,Dein Herz schlägt für Video Content?,Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,skillset
11,Vor der Kamera blühst du richtig auf?,Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,other
12,"Du brennst dafür, Neues zu entdecken und zu kreieren?",Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,skillset
13,Dann schick uns deine Bewerbung und werde eines der Gesichter von Westwing auf unseren TikTok & Reels Channels!,Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,other
14,Mit deiner Hilfe wollen wir unseren TikTok Kanal auf das nächste Level bringen.,Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,tasks
15,"Deine Aufgaben:
",Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,tasks
16,"Du bist eines der Gesichter auf unseren TikTok & Reels Channels für den deutschsprachigen Raum und erstellst unterhaltsamen Video-Content, der Westwing repräsentiert
",Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,tasks
17,"Unsere Kunden erhalten durch dich Einblicke in verschiedene Themen rund um Home & Living (  Einrichtungstipps, Interior Hacks, etc.",Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,tasks
18,"sowie Behind-the-Scenes-Einblicke in unsere Unternehmenskultur
",Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,tasks
19,"Du arbeitest eng mit unseren Video Producern zusammen um unseren Content stetig aufs nächste Level zu bringen
",Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,tasks
20,"Du steigerst durch zielgruppenspezifischen Content und einer erfolgreichen Strategie unsere Markenbekanntheit auf TikTok
",Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,tasks
21,"Dein Profil:
",Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,skillset
22,"Egal welchen Abschluss du hast: Du sprudelst vor Kreativität und mit deiner Leidenschaft für Interior liebst du es kreative Video-Konzepte rund um Home & Living umzusetzen
",Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,skillset
23,"Du hast keine Scheu dich vor der Kamera zu präsentieren und andere zu begeistern
",Instagram Reels and TikTok Content Creator Social Media Manager m w d,Westwing Group AG,07/05/2021,skillset
