,sentence,jobTitle,company,estimatedDatePosted,label
0,Werde Teil unseres Teams und bewirb Dich jetzt im Tropical Islands als: Bilanzbuchhalter (m/w/d) Vollzeit Zu Deiner Verantwortung gehören die Abwicklung und Kontrolle sämtlicher buchhalterischer Geschäftsvorfälle.,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,tasks
1,Mit Deinem Team erstellst Du Monats- und Jahresabschlüsse und bist für die Umsetzung der handels- und steuerrechtlichen Bewertungs- und Bilanzierungsvorschriften verantwortlich.,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,tasks
2,Mit Deiner Führungs- und Fachkompetenz arbeitest Du aktiv mit und leitest Deine Kollegen an.,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,tasks
3,DAS BIETEN WIR DIR: •,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,company
4,eine faire Vergütung •,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,company
5,abwechslungsreiche Aufgaben in einem dynamischen Team •,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,company
6,vielfältige Fort- und Weiterbildungsmöglichkeiten •,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,company
7,zahlreiche Vergünstigungen im Tropical Islands •,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,company
8,verschiedene Sportangebote •,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,company
9,Mitarbeiter-Restaurant •,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,company
10,direkte Bahnanbindung mit kostenfreiem Shuttle-Bus zum Arbeitsplatz DAS ERWARTEN WIR VON DIR: •,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,company
11,IHK-Abschluss Bilanzbuchhalter/-in oder betriebswirtschaftliches Studium •,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,skillset
12,mind.,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,other
13,jährige Berufserfahrung •,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,skillset
14,Teamführungsqualitäten •,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,skillset
15,"sehr gute Kenntnisse in der Rechnungslegung nach HGB, idealerweise auch IFRS •",Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,skillset
16,"souveräner Umgang mit MS Office (Word, Excel, Outlook) •",Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,skillset
17,Kenntnisse in SAP R/3 FI und FI-AA von Vorteil •,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,skillset
18,Deutsch fließend in Wort und Schrift •,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,skillset
19,gutes Zahlenverständnis •,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,skillset
20,komplexes und analytisches Denkvermögen •,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,skillset
21,Mitwirkung an der Gestaltung und Optimierung von Prozessabläufen Deine vollständigen Bewerbungsunterlagen schickst Du am besten noch heute an: Tropical Island Holding GmbH Tropical-Islands-Allee 1 15910 Krausnick E-Mail: bewerbung@tropical-islands.,Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,other
22,"de
",Bilanzbuchhalter m w d Vollzeit Bilanzbuchhalter in B Prof Bilanzbuchhaltung,Tropical Island Holding GmbH,2019-05-23,other
